dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,172.147191,131.300949,133.208330,63.950081,-321.430424,-383.586164,0.480745
0.050000,174.897990,132.361249,136.156403,58.961445,-99.772727,4433.153950,0.293374
0.050000,179.745163,133.774337,141.205354,100.979021,840.351514,18802.484809,0.272072
0.050000,184.477578,135.017817,146.098409,97.861101,-62.358389,-18054.198049,0.239753
0.050000,189.034579,136.032668,150.767047,93.372764,-89.766739,-548.167006,0.196246
0.050000,193.371650,136.777923,155.167683,88.012713,-107.201026,-348.685747,0.141712
0.050000,197.481765,137.232961,159.302910,82.704546,-106.163339,20.753744,0.076364
0.050000,201.358304,137.387578,163.182531,77.592414,-102.242650,78.413793,0.001003
0.050000,204.999827,137.242459,166.826944,72.888269,-94.082900,163.194994,6.200474
0.050000,208.413625,136.807638,170.268323,68.827572,-81.213937,257.379259,6.111030
0.050000,211.615723,136.099345,173.547822,65.589982,-64.751786,329.243008,6.019208
0.050000,214.626770,135.137117,176.708879,63.221152,-47.376615,347.503421,5.928549
0.050000,217.466240,133.942790,179.789303,61.608468,-32.253671,302.458885,5.842134
0.050000,220.148491,132.541093,182.815723,60.528407,-21.601213,213.049159,5.762134
0.050000,222.813071,130.887302,185.951805,62.721646,43.864768,1309.319621,5.704220
0.050000,225.508419,129.050788,189.213352,65.230929,50.185655,126.417735,5.665039
0.050000,227.990174,127.207491,192.304768,61.828320,-68.052179,-2364.756665,5.622808
0.050000,230.262431,125.361113,195.232611,58.556858,-65.429236,52.458857,5.578063
0.050000,232.331503,123.516538,198.004526,55.438309,-62.370978,61.165166,5.531426
0.050000,234.205761,121.679422,200.628995,52.489385,-58.978488,67.849781,5.483589
0.050000,235.895299,119.855874,203.114928,49.718658,-55.414524,71.279281,5.435279
0.050000,237.411465,118.052244,205.471163,47.124697,-51.879218,70.706123,5.387217
0.050000,238.766352,116.275004,207.705956,44.695856,-48.576820,66.047967,5.340076
0.050000,240.257614,114.193534,210.266499,51.210862,130.300117,3577.538748,5.332639
0.050000,241.649440,112.225886,212.676649,48.202988,-60.157489,-3809.152122,5.321471
0.050000,242.866596,110.445043,214.833699,43.141016,-101.239434,-821.638909,5.300481
0.050000,243.909854,108.832727,216.754103,38.408081,-94.658697,131.614739,5.271012
0.050000,244.785601,107.375819,218.453960,33.997128,-88.219057,128.792811,5.234378
0.050000,245.505129,106.063919,219.950223,29.925261,-81.437347,135.634193,5.191962
0.050000,246.083686,104.887422,221.261282,26.221174,-74.081737,147.112192,5.145264
0.050000,246.539150,103.836332,222.406810,22.910572,-66.212040,157.393936,5.095891
0.050000,246.890427,102.899923,223.406939,20.002569,-58.160067,161.039479,5.045484
0.050000,247.155909,102.067164,224.280992,17.481061,-50.430158,154.598166,4.995620
0.050000,247.352320,101.327606,225.046187,15.303899,-43.543234,137.738494,4.947706
0.050000,247.494123,100.672301,225.716659,13.409447,-37.889054,113.083584,4.902894
0.050000,247.593436,100.094400,226.303032,11.727453,-33.639863,84.983819,4.862053
0.050000,247.660275,99.589307,226.812527,10.189914,-30.750786,57.781548,4.825771
0.050000,247.702899,99.154443,227.249475,8.738958,-29.019115,34.633424,4.794403
0.050000,247.728120,98.788786,227.616001,7.330521,-28.168741,17.007473,4.768123
0.050000,247.741513,98.492343,227.912747,5.934903,-27.912375,5.127314,4.746983
0.050000,247.747538,98.265682,228.139488,4.534827,-28.001518,-1.782844,4.730964
0.050000,247.749582,98.109548,228.295635,3.122948,-28.237569,-4.721034,4.720019
0.050000,247.749979,98.024603,228.380581,1.698920,-28.480558,-4.859763,4.714099
0.050000,247.750000,98.000000,228.405184,0.492054,-24.137318,86.864795,4.712389
0.050000,247.750000,98.000000,228.405184,0.000000,-9.841089,285.924573,4.712389
